"uof_percent","pop_percent","difference"
0.403540403212588,0.665931288099114,-0.262390884886526
0.314292738895263,0.0722995249704842,0.241993213924779
0.00999836092443862,0.00529897139535225,0.00469938952908636
0.0360596623504344,0.140720758087667,-0.104661095737233
0.00631044091132601,0.00419182113154676,0.00211861977977925
0.0371250614653336,0.0641330670511755,-0.0270080055858419
0.192673332240616,0,0.192673332240616
